,method,finetune,dataset,alpha,n_epochs,lr,beta,regular_weight,K,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_loss
126,pfedme,1,cifar--alpha0.1,0.1,3,0.5,,0.5,,0.6303317706536117,0.44375,0.13816891439413825,1.0695731783900706,0.5802022814750671,0.36645741802852694,0.5395714116612554,0.5634240085341365,0.375,0.15679798984680587,1.3201805006892209,0.6799699965729771,0.4123150711950765,0.5888319564990065,1.1984826395180788,0.5233415233415234,1.4009779160087172
127,pfedme,1,cifar--alpha0.1,0.1,3,0.5,,0.2,,0.6073419123461583,0.4375,0.11847136108039072,1.1029573677708862,0.6856504678726196,0.2984294404251908,0.5413862114448051,0.559175765562249,0.4166666666666667,0.12076163203831052,1.2905373890326923,0.7893524169921875,0.3240110558718127,0.580048102060023,1.182961806771796,0.5493857493857494,1.3239949712003478
128,pfedme,1,cifar--alpha0.1,0.1,3,0.5,,0.1,,0.5852091286016218,0.4375,0.11631245878130358,1.169294102008026,0.8049140075842539,0.2696119321019791,0.5486954646915584,0.566207015562249,0.4375,0.10503572372979277,1.2535546183825494,0.8495305180549622,0.28185392343711774,0.5587158841367772,1.2313475486662029,0.5547911547911548,1.2769486122400813
129,pfedme,1,cifar--alpha0.1,0.1,3,0.5,,0.05,,0.5557782216902462,0.4375,0.11379065867758772,1.253992981686991,0.9182006120681764,0.250516329640384,0.5299638122294372,0.5261012801204819,0.34375,0.11787100092034344,1.311196252512166,0.8776518106460571,0.27754950405113116,0.5364425389522116,1.2961575239756535,0.5218673218673219,1.32916216349426
130,pfedme,1,cifar--alpha0.1,0.1,3,0.005,,0.5,,0.40559652310501504,0.21875,0.15860551969056816,1.6889076824285212,1.3806694746017456,0.22776911520489984,0.3914442978896104,0.38979041164658634,0.20052083333333337,0.16845883582522345,1.6754312724293954,1.3469406366348269,0.21781774402907844,0.3846073407926383,1.7040043116662962,0.36265356265356263,1.7064580087286834
131,pfedme,1,cifar--alpha0.1,0.1,3,0.005,,0.2,,0.3641996688892248,0.125,0.1964654157485219,1.8179558655055117,1.533778190612793,0.2260151988827094,0.3308092359560574,0.3649423325807518,0.125,0.2042808665185356,1.809946041737178,1.5289536332184417,0.22897963393439696,0.3436973018549747,1.8355389106610371,0.3253493013972056,1.8577843301905368
132,pfedme,1,cifar--alpha0.1,0.1,3,0.005,,0.1,,0.2966915491287095,0.0625,0.197648461121975,2.018731795439014,1.7613185048103333,0.18106274970723696,0.27255673363095234,0.2782959964859438,0.10416666666666669,0.17041803084527654,2.0202536456855427,1.8570654094219208,0.1485906162358982,0.28097877235177243,2.033937739027004,0.25601965601965604,2.0541683301293
133,pfedme,0,cifar--alpha0.1,0.1,3,0.5,,0.5,,0.5210382989295683,0.375,0.13548494095657831,1.3626632469759454,0.8968818783760071,0.3886934390306874,0.5165102545121447,0.5346737132352941,0.4479166666666667,0.08723555890661992,1.3435812128086886,1.07249116897583,0.24166738211294808,0.5111646923157563,1.39700347045168,0.5627151992129857,1.2649642776164642
134,pfedme,0,cifar--alpha0.1,0.1,3,0.5,,0.2,,0.5696185873762494,0.40625,0.12604655439669818,1.2458774121827076,0.7871015071868896,0.3712757751455263,0.5403736758683058,0.5474877450980392,0.46875,0.10351855351970554,1.2652679180105528,0.9054588079452516,0.30152650314378837,0.5549847992452039,1.2726207706323147,0.5853418593212002,1.2123471989868546
135,pfedme,0,cifar--alpha0.1,0.1,3,0.5,,0.1,,0.5970732331072673,0.4642857142857143,0.108351322887013,1.1670008437134445,0.8385065197944641,0.28008940561588913,0.5714683489958412,0.6129518995098039,0.5,0.1054617832430526,1.2016073780755203,0.9136917591094972,0.3466552685359238,0.5878094838438942,1.184699833708879,0.6109198229217905,1.2131815126712722
136,pfedme,1,cifar--alpha0.1,0.1,3,0.005,,0.05,,0.22179408931446973,0.041666666666666664,0.15277910454124774,2.166309715414804,2.0029735565185547,0.14364437460835033,0.207165432224026,0.197074234437751,0.07291666666666667,0.1253685862372492,2.176813106340577,2.079143762588501,0.12159698466228236,0.21635470040782184,2.179369938295032,0.18034398034398033,2.209870280094756
137,pfedme,0,cifar--alpha0.1,0.1,3,0.5,,0.05,,0.6016910770460406,0.453125,0.12024617187059056,1.148899554742116,0.7798500061035156,0.30568336343205954,0.5817405816937663,0.6000104166666667,0.4765625,0.11746775239001768,1.162405072669188,0.7718148231506348,0.3162085746126823,0.5844470167315584,1.188000014119809,0.5794819705434231,1.2054492344463943
138,pfedme,1,cifar--alpha0.1,0.1,3,0.05,,0.5,,0.5999121835101795,0.4375,0.1126631905761927,1.1150929494219877,0.7576145529747009,0.27256383117780447,0.5416079038149351,0.5539344879518072,0.46875,0.1300419542626618,1.241657115180928,0.7130582481622696,0.3110990173216783,0.5709505385339328,1.1847429178716695,0.5415233415233415,1.267452854577095
139,pfedme,1,cifar--alpha0.1,0.1,3,0.05,,0.2,,0.5602399239058545,0.4270833333333333,0.1131318581861596,1.2245762500884356,0.8714615106582642,0.26044930636950453,0.5113741206709956,0.5264275853413655,0.40625,0.12652529346683464,1.3288742687238986,0.7938843965530396,0.34762415444404293,0.5445989752169821,1.2677065811932091,0.5164619164619164,1.3405830374513856
140,pfedme,1,cifar--alpha0.1,0.1,3,0.05,,0.1,,0.5165878632174488,0.375,0.11927210568350236,1.3520635170316098,0.9867862164974212,0.25666281966352816,0.4827232142857143,0.4846950301204819,0.375,0.13410848062447914,1.4208669294734078,0.8988086875662746,0.3395233415282972,0.5038167938931297,1.3812966993834126,0.4668304668304668,1.4338630175414775
141,pfedme,0,cifar--alpha0.1,0.1,3,0.005,,0.5,,0.36063774880043303,0.15625,0.19026164440512505,1.7192331916247567,1.2945502996444702,0.30807585722914316,0.3481954572011647,0.3695677083333333,0.125,0.2001564418395082,1.6946279734373093,1.255237698554993,0.3074849527878468,0.35336134453781515,1.731876864252972,0.34433722701879127,1.720110706050363
142,pfedme,0,cifar--alpha0.1,0.1,3,0.005,,0.2,,0.31998560916875973,0.09375,0.21051322552345544,1.9548610322520377,1.6442090272903442,0.22559690098482588,0.3019235588553014,0.314703125,0.09375,0.22418799095784225,1.9624775982499123,1.6116712093353271,0.21171804703366148,0.3081932773109244,1.9695722363450947,0.2971051295073641,1.9833592706189171
143,pfedme,1,cifar--alpha0.1,0.1,3,0.05,,0.05,,0.46309318926846094,0.28125,0.13891285110517448,1.4965442914594576,1.1249719858169556,0.2585912545018538,0.45181209415584417,0.43227127259036136,0.2760416666666667,0.16585916819862864,1.5474864998016968,1.0526785821799771,0.31819361371353816,0.445885182474119,1.5184038981076975,0.41375921375921376,1.5581389463504352
144,pfedme,0,cifar--alpha0.1,0.1,3,0.005,,0.1,,0.2699956971828137,0.05,0.17709465400830196,2.121588447616687,1.9016276895999908,0.16661008526684973,0.25171285085391365,0.23939062499999997,0.07291666666666667,0.1489238570060112,2.1488703939119973,1.971290397644043,0.15264511859544333,0.2623949579831933,2.136391627563148,0.22194007110208228,2.1651872590812347
145,pfedme,0,cifar--alpha0.1,0.1,3,0.005,,0.05,,0.244390432549028,0.08125,0.1428814347964607,2.1423669699520347,1.9709047079086304,0.15439786796632124,0.24079360922261445,0.2297135416666667,0.0625,0.14157323770826055,2.163397755980492,2.0071315717697145,0.14834344683399175,0.23859943390292485,2.152722529963085,0.20975114271203657,2.1871611324889577
146,pfedme,0,cifar--alpha0.1,0.1,3,0.05,,0.5,,0.6087691531568,0.46875,0.1182277525474284,1.1187955623513293,0.7696542143821716,0.2832492131536219,0.5740574104709647,0.62065625,0.4739583333333333,0.12578656217215844,1.1341286946137743,0.778427004814148,0.32744383925100984,0.5845522466589498,1.1648466604440624,0.5921787709497207,1.187357775568054
147,pfedme,0,cifar--alpha0.1,0.1,3,0.05,,0.2,,0.5598646980190749,0.40625,0.1229642339740082,1.2142850982734843,0.8959971070289612,0.2743209622489468,0.5371958331484883,0.58896875,0.4140625,0.13834632963235077,1.198696083833774,0.8282074332237244,0.3110759165493437,0.5415132063558876,1.2510494460096664,0.558151345860843,1.247477860212205
148,pfedme,0,cifar--alpha0.1,0.1,3,0.05,,0.1,,0.5181317895086351,0.375,0.12420943014446284,1.3548994369858078,1.0413283109664917,0.27674471837537074,0.4993496079698058,0.5276249999999999,0.375,0.12724772751599972,1.3322307786047458,0.9643301963806152,0.2884033437281206,0.5011049142376092,1.383951414889641,0.5144743524631793,1.3493664869504147
149,pfedme,0,cifar--alpha0.1,0.1,3,0.05,,0.05,,0.46120940955324113,0.3,0.12002246926269822,1.502165313245995,1.1229912638664246,0.28220441873853025,0.4419796875305135,0.4743072916666667,0.296875,0.1362653783489722,1.4599124401211738,1.092302918434143,0.2842900251387675,0.445753972429759,1.5221758018251996,0.4469273743016759,1.4818503905093383
150,pfedme,1,cifar--alpha0.1,0.1,1,0.1,,0.5,,0.5712982013457557,0.4270833333333333,0.12156169722138456,1.2002677431661222,0.8421328067779541,0.2791374259646236,0.5286588541666667,0.5411081827309236,0.4375,0.13072654461046687,1.2939919982329908,0.910935878753662,0.3160234714830558,0.5471086479138346,1.252803852190897,0.5498771498771499,1.2761029177567298
151,pfedme,1,cifar--alpha0.1,0.1,1,0.1,,0.2,,0.5165220391587579,0.375,0.12555022682776665,1.3674435713956807,1.015944421291351,0.2650565319777238,0.48099885086290184,0.5366590450567277,0.375,0.13012275640854112,1.2931515548286383,0.9623810225222484,0.29349116148332116,0.4972225133633791,1.4025641784592002,0.5114770459081837,1.3312206692443398
152,pfedme,1,cifar--alpha0.1,0.1,1,0.1,,0.1,,0.47945952485014987,0.3125,0.12436495966341311,1.4696691142093568,1.1262319087982178,0.22312813720396077,0.4467932332578428,0.5094757621825208,0.3515625,0.13014158819821053,1.4006678770972696,1.174257804112262,0.2451486073721512,0.45907137616602034,1.5009100103813102,0.48353293413173654,1.431825122433508
153,pfedme,0,cifar--alpha0.1,0.1,1,0.1,,0.5,,0.530425580447851,0.3984375,0.11933844005438383,1.306529959712828,0.9965183138847352,0.2450670408216309,0.5006682252394621,0.5646770833333333,0.4609375,0.09937589480292464,1.2674020071625711,1.0084487199783323,0.230724063611032,0.516678943491529,1.3357375170649397,0.5413915693245303,1.305794124799431
154,pfedme,1,cifar--alpha0.1,0.1,1,0.1,,0.05,,0.42269887664418915,0.28125,0.12395847604695276,1.6136354949186138,1.3266865611076355,0.17809219153912034,0.4063585577105219,0.4644036884028395,0.328125,0.12991142310132442,1.5644842584052183,1.3913833796977997,0.18785536824238708,0.4041505083324599,1.638259485612287,0.4481037924151697,1.58950372304983
155,pfedme,0,cifar--alpha0.1,0.1,1,0.1,,0.2,,0.4646679117106164,0.3125,0.12498057107291392,1.4676639883007323,1.1391963064670565,0.23840885577062593,0.4443160929578755,0.5118333333333334,0.359375,0.12378632761542724,1.4401862847805025,1.2154628833134968,0.21011905516603377,0.4546598175909424,1.491100635939967,0.5068562722194007,1.4401041837196291
156,pfedme,0,cifar--alpha0.1,0.1,1,0.1,,0.1,,0.4289034340426269,0.25,0.13246983049760988,1.5987887385333814,1.316451370716095,0.211182362512818,0.4118635865320639,0.460625,0.3125,0.12422736474320652,1.566179165363312,1.3427364031473796,0.18957528788782832,0.4174441765384212,1.614911912384617,0.4596241747079736,1.5693203672774254
157,pfedme,1,cifar--alpha0.1,0.1,1,0.01,,0.5,,0.39345150942807194,0.1875,0.17095589014814544,1.7316536323032832,1.4417020082473757,0.2030067552390882,0.35465542540735223,0.4202865708115481,0.15625,0.20050081031210532,1.7103766794533743,1.462759494781494,0.23557814205627364,0.3718381112984823,1.748577815548063,0.37375249500998,1.7505145457214462
158,pfedme,1,cifar--alpha0.1,0.1,1,0.01,,0.2,,0.3141913694070624,0.10416666666666669,0.18719508276444308,1.9706975981301416,1.71128648519516,0.17311227665776857,0.2937379092261905,0.2908461972891566,0.125,0.19075838872917608,1.991838850739251,1.800539168966822,0.16689905367948404,0.2971870751856112,1.9891440443671995,0.26633906633906634,2.020168701495234
159,pfedme,0,cifar--alpha0.1,0.1,1,0.1,,0.05,,0.4217818331734659,0.26875,0.11592604414407531,1.6115910370541744,1.3712844848632812,0.18228198076348803,0.3993202823060481,0.4496666666666666,0.328125,0.12435135785206682,1.609519038637479,1.446907877922058,0.1786195400587138,0.40961436872688856,1.6343958322673138,0.4464195022854241,1.6229243554579782
160,pfedme,1,cifar--alpha0.1,0.1,1,0.01,,0.1,,0.24192317438750863,0.0625,0.15660020556832366,2.1319362501886787,1.952491044998169,0.13660559777036035,0.2292929011093073,0.2083882404618474,0.0625,0.15096902601622195,2.1533182978630068,2.040142774581909,0.12916467022362635,0.23193558506744744,2.146697135571467,0.19066339066339064,2.1803084644111426
161,pfedme,0,cifar--alpha0.1,0.1,1,0.01,,0.5,,0.41181410362707566,0.203125,0.16090971882566274,1.6716046473265642,1.3454078435897827,0.2414638689270862,0.3736576705035132,0.40071354166666673,0.16145833333333334,0.1685930831485885,1.6688496047258377,1.3228129148483276,0.2478212352495538,0.39693212859844507,1.6907717052265536,0.3732859319451498,1.6950069581148526
162,pfedme,1,cifar--alpha0.1,0.1,1,0.01,,0.05,,0.1761204296785139,0.046875,0.11817184374719084,2.2359221269576635,2.084699869155884,0.11821817526325362,0.16794710497835497,0.1350448669678715,0.03125,0.1070545748425249,2.2594917481204115,2.1487600803375244,0.1049880904276798,0.16584753738366623,2.247626152719699,0.1203931203931204,2.282793401090167
163,pfedme,1,cifar--alpha0.1,0.1,1,0.5,,0.5,,0.5477848973942724,0.32211538461538464,0.15365641767695185,1.2993216952197115,0.8538804054260254,0.3381248736491279,0.5046015562126189,0.5636237300187026,0.375,0.14514767138781043,1.242040596127257,0.773669421672821,0.3572030142081783,0.5278272717744471,1.345012142627997,0.5688622754491018,1.2486674790075438
164,pfedme,1,cifar--alpha0.1,0.1,1,0.5,,0.2,,0.5350337472322867,0.35625,0.13748955619010875,1.310817461245984,1.04897997209004,0.24706136452995,0.49480916869588754,0.5056099397590361,0.375,0.11453818847787704,1.3468498288148858,0.957762357700302,0.2613313207020751,0.5174108543344139,1.3569234303820772,0.49975429975429975,1.3699990704252911
165,pfedme,0,cifar--alpha0.1,0.1,1,0.01,,0.2,,0.34069286642055,0.125,0.18226386669313235,1.931745604765084,1.7214874625205994,0.1743299196163931,0.3183501847554937,0.3366510416666667,0.125,0.1935749805239624,1.9401461248397829,1.7030493021011353,0.17031335049383697,0.324562323094664,1.9481236770700665,0.3128491620111732,1.962135069742004
166,pfedme,1,cifar--alpha0.1,0.1,1,0.5,,0.1,,0.5717060975960433,0.40625,0.1262470781245291,1.1967545115159304,0.9072662393252054,0.26860401651558247,0.5401599702380953,0.5678667796184739,0.4270833333333333,0.11332274747189146,1.256040892061819,0.7881298661231995,0.2952835420757118,0.5498274600020914,1.2398085248129993,0.571990171990172,1.262201141022347
167,pfedme,0,cifar--alpha0.1,0.1,1,0.01,,0.1,,0.25588485862707955,0.0625,0.15400379891761315,2.1078129943330137,1.9352464973926544,0.14814507338504068,0.2515169017541482,0.25236458333333334,0.07291666666666667,0.1642152400777246,2.128371388216814,1.953084397315979,0.14415198888286387,0.251598700073383,2.1201309626651565,0.2300660233621127,2.1465593081794454
168,pfedme,1,cifar--alpha0.1,0.1,1,0.5,,0.05,,0.11482979910714285,0.0,0.18530418966305368,2.3031809936511136,2.174279737472534,0.10586688761804386,0.07866764745670995,0.09348958333333332,0.0,0.20312817171669045,2.31707505885377,2.1780261993408203,0.11306504483129023,0.10279201087524836,2.3122173789204954,0.08648648648648649,2.3289328675891023
169,pfedme,1,cifar--alpha0.1,0.1,1,0.005,,0.5,,0.29839460493587533,0.109375,0.1775905700402431,2.026277460239867,1.809991717338562,0.14836411939217775,0.2765420386904762,0.26591051706827307,0.109375,0.17763076404040248,2.0462218301782165,1.877893472292337,0.1422634372000263,0.2831747359615184,2.043958686229064,0.2496314496314496,2.070221275369424
170,pfedme,0,cifar--alpha0.1,0.1,1,0.01,,0.05,,0.11502137304011537,0.0,0.10774305007000866,2.313829389711221,2.161415863037109,0.12269749483863734,0.11926913492401296,0.100390625,0.0,0.10788756381931291,2.3548791507879896,2.192686676979065,0.12066132485824894,0.1158402348254534,2.3210466544399946,0.09493359567142154,2.3569661021760338
171,pfedme,1,cifar--alpha0.1,0.1,1,0.005,,0.2,,0.2043686108954451,0.0625,0.12363604603650122,2.1954939268379614,2.0534191131591797,0.11078541345276262,0.19562288622835497,0.16387110943775102,0.052083333333333336,0.11657961547884028,2.2165046915352105,2.1390210289552987,0.10093623802035076,0.19669559761581093,2.2086842313391712,0.14987714987714987,2.2389539018017066
172,pfedme,0,cifar--alpha0.1,0.1,1,0.5,,0.5,,0.5663990087551678,0.40625,0.1385349552644074,1.2244486456799817,0.8304886817932129,0.35404460436109947,0.5243327799357906,0.5794577205882352,0.40625,0.15290367698570517,1.2169074269632498,0.7296729683876038,0.3834480100364894,0.5464762104820922,1.2826147353733028,0.5784554845056566,1.2228211666994708
173,pfedme,0,cifar--alpha0.1,0.1,1,0.5,,0.2,,0.5583568386931115,0.41875,0.12211705311629407,1.2482217481682911,0.9512573182582856,0.26746518808836883,0.5344747201168343,0.5871170343137255,0.40625,0.127333247839783,1.2285105581084887,0.7994709610939026,0.3249470349873945,0.5393341035605503,1.2864186700095823,0.5922282341367437,1.2181573982198897
174,pfedme,0,cifar--alpha0.1,0.1,1,0.5,,0.1,,0.5740640677017281,0.40625,0.12980608838491714,1.1980563199659668,0.8771597743034363,0.2748013067644376,0.541572181589367,0.5956927083333333,0.453125,0.1191907312668308,1.1895205446481705,0.9005758762359619,0.29171629498149454,0.5539355520338087,1.2469851176006983,0.574403250380904,1.243172590535204
175,pfedme,0,cifar--alpha0.1,0.1,1,0.5,,0.05,,0.1160043450473138,0.0,0.19550301663848585,2.2964349477797272,2.152129888534546,0.1105341449839176,0.11463210005945546,0.1129672181372549,0.0,0.19783763590740736,2.3135142753521603,2.1273510456085205,0.11988780239906886,0.0974944962784359,2.3055237018658388,0.10329562223315296,2.3169718959093446
176,pfedme,1,cifar--alpha0.1,0.1,1,0.005,,0.1,,0.15122735956550495,0.052083333333333336,0.10335286763952166,2.258835668202746,2.1379999584621854,0.10517886808503744,0.1456074979707792,0.13170808232931727,0.03125,0.08191297653817521,2.28141088313367,2.142988920211792,0.11335745055226132,0.14712956185297502,2.2663593337860712,0.11744471744471743,2.307342392220837
177,pfedme,1,cifar--alpha0.1,0.1,1,0.005,,0.05,,0.07987570900189786,0.0,0.07983013118507572,2.351883321358729,2.1697304930005754,0.13440581318136102,0.07820447781385281,0.08531940261044177,0.0,0.10531559214824252,2.377776302008265,2.196800470352173,0.1286956021364935,0.08334204747464184,2.356432963300173,0.06486486486486487,2.3918139962657956
178,pfedme,0,cifar--alpha0.1,0.1,1,0.005,,0.5,,0.3188246733779344,0.125,0.155267006020288,1.994398250617678,1.8208091735839844,0.1497327060985002,0.30571769918550806,0.3207395833333333,0.140625,0.1881145567999317,2.00562289561828,1.814741654396057,0.14696175420696284,0.3004507810042981,2.0093749058872716,0.3006602336211275,2.024530509572879
179,pfedme,0,cifar--alpha0.1,0.1,1,0.005,,0.2,,0.176584054254129,0.046875,0.1061561051803828,2.214728852319153,2.097970485687256,0.1023953868389363,0.18356851879201327,0.15329166666666666,0.03125,0.09438345827622845,2.24013762708505,2.147142171859741,0.10411509708870328,0.17187664456373014,2.225347765796173,0.14372778059928898,2.250759299483137
180,pfedme,0,cifar--alpha0.1,0.1,1,0.005,,0.1,,0.10747505161400564,0.0,0.09773000627657794,2.3217923854031257,2.186272644996643,0.12025375311084031,0.10968585778674043,0.08763020833333335,0.0,0.0836877027513414,2.363332149386406,2.192570686340332,0.11740696625853088,0.1075584442813712,2.3288083754816524,0.08116084604033448,2.365137293487714
181,pfedme,1,cifar--alpha0.1,0.1,1,0.05,,0.5,,0.49373919423596735,0.34375,0.11602179386226978,1.4112766356356246,1.125007390975952,0.2356191429922375,0.4708035714285715,0.48741371736947786,0.390625,0.13019427985615073,1.413841410223619,1.090898334980011,0.2666623177047484,0.4785109275332009,1.4370483209881637,0.48894348894348894,1.4174285260113804
182,pfedme,0,cifar--alpha0.1,0.1,1,0.005,,0.05,,0.09765534121274062,0.0,0.09259857718424176,2.3324303410805407,2.1868710994720457,0.12288963018059108,0.10453704723215654,0.07643229166666668,0.0,0.07102396128189328,2.3770682722330094,2.192476511001587,0.11931296484829326,0.1002201488625642,2.338639862445656,0.07181505164781112,2.3764277984517816
183,pfedme,1,cifar--alpha0.1,0.1,1,0.05,,0.2,,0.4565758488253393,0.328125,0.11222234429576826,1.4971030010397317,1.2754552841186524,0.18269546283611568,0.4566716551677489,0.45290850903614455,0.328125,0.1335780089296456,1.4525117530431373,1.1385833154241722,0.19646846065237347,0.4500679703022064,1.5077306667431796,0.4466830466830467,1.4736919124237735
184,pfedme,1,cifar--alpha0.1,0.1,1,0.05,,0.1,,0.4286525549229354,0.28125,0.12586531514048466,1.6044738260837932,1.3666921854019165,0.19023394323179948,0.4320310808982683,0.4117956199799197,0.21875,0.16355174200580924,1.627442409654698,1.287242631117503,0.21206936828238937,0.41806964341733766,1.6169998660741285,0.3985257985257985,1.6329477536297548
185,pfedme,0,cifar--alpha0.1,0.1,1,0.05,,0.5,,0.4738244084868395,0.3375,0.1260354239850082,1.494237068087927,1.1312885284423828,0.2979974200717175,0.4613949107949999,0.4979114583333334,0.3255208333333333,0.12774242286913706,1.418516542007526,1.0429660081863403,0.3180039580590247,0.4637909319899245,1.4963314655971167,0.4692737430167598,1.4438734306424568
186,pfedme,0,cifar--alpha0.1,0.1,1,0.05,,0.2,,0.44544879391731873,0.26875,0.1473922826770123,1.553909941308555,1.205448567867279,0.2489072959084229,0.41596251429916303,0.47240104166666674,0.3229166666666667,0.1410296088018781,1.5198956214984256,1.1568082571029663,0.2432002002084515,0.4278226229164483,1.5679230983682944,0.4596241747079736,1.5240594936301104
187,pfedme,0,cifar--alpha0.1,0.1,1,0.05,,0.1,,0.4416446580319072,0.28125,0.12427425086970342,1.5374716469639484,1.2837068736553192,0.19702015948793244,0.4114075914175171,0.46388541666666666,0.3229166666666667,0.14622478749022855,1.5299389671683312,1.2737741768360138,0.2300236947815806,0.4235604860010565,1.560710300646065,0.4509903504316912,1.5476729106999945
188,pfedme,1,cifar--alpha0.1,0.1,1,0.05,,0.05,,0.38268294315763746,0.1875,0.16291544499497007,1.8093553858163651,1.5925594170888264,0.16387475110370495,0.3615745907738096,0.3380475025100401,0.15625,0.17331353315562856,1.8445741230644377,1.610122460916818,0.15993805498139615,0.36202028652096624,1.822666105423265,0.3248157248157248,1.856777367779312
189,pfedme,1,cifar--alpha0.1,0.1,3,0.1,,0.5,,0.5118337253432163,0.34210526315789475,0.14075295397360496,1.3692376138911662,1.086698785634108,0.25976506545072053,0.485090556569183,0.5473292773465437,0.380952380952381,0.1564043086641536,1.3138747724409745,1.0180690770197396,0.27065023344781286,0.4832174538479981,1.423929961750588,0.537394451145959,1.315207480593383
190,pfedme,0,cifar--alpha0.1,0.1,1,0.05,,0.05,,0.3915434162181102,0.15789473684210523,0.1568295180087171,1.72771087260969,1.5053170323371887,0.17468868476578986,0.36234867961530526,0.42552604166666663,0.21614583333333337,0.16969610192477474,1.728884262343248,1.5273070335388184,0.1931545269740904,0.3762282091917591,1.746290144779288,0.3981716607414931,1.7412657906041646
191,pfedme,0,cifar--alpha0.1,0.1,3,0.1,,0.5,,0.5158662747204212,0.38738738738738737,0.12036002560548216,1.3629170384171647,1.0939431190490725,0.23939285404902452,0.4964569565622594,0.5746415504222806,0.4411764705882353,0.12200808136670806,1.2805508312524367,0.9609013641035402,0.24611888773701876,0.4958043634619995,1.398541705059908,0.5530759951749096,1.3004594047624614
192,pfedme,0,cifar--alpha0.1,0.1,3,0.1,,0.2,,0.5188344544506143,0.3870967741935484,0.1153947369354324,1.357591701614218,1.1096305979622736,0.1953583781070309,0.5077214497323966,0.5664436270886658,0.4545454545454546,0.1224154800836694,1.29199357367357,1.0346481280123934,0.22263380232611285,0.5002397506593144,1.3924863785826826,0.5470446320868516,1.3206708805840035
193,pfedme,0,cifar--alpha0.1,0.1,3,0.1,,0.1,,0.4538371690817531,0.3181818181818182,0.1221383929184464,1.500600489724046,1.2133782094633077,0.22351131781756145,0.4246191620184117,0.511572027501113,0.3081232492997199,0.13348775813086028,1.4484615990893766,1.1220761629251332,0.23293033728016949,0.4285543035243347,1.541528702039451,0.4734620024125452,1.482340544857651
194,pfedme,1,cifar--alpha0.1,0.1,3,0.1,,0.2,,0.46206761488549863,0.3310344827586207,0.129330307454706,1.4889512367911046,1.1936063766479492,0.22932881730242055,0.4490050204247494,0.5176431728812216,0.39436619718309857,0.13431521414235814,1.4476387518121687,1.1316725870575568,0.22251255840060308,0.4419803404459362,1.5339536659439186,0.49638118214716526,1.4519053270503322
195,pfedme,1,cifar--alpha0.1,0.1,3,0.1,,0.1,,0.4652878135565558,0.32666666666666666,0.12182557586512156,1.484400322061204,1.1924152013027307,0.20980599035640193,0.4495885189515635,0.5243783858492453,0.35014005602240894,0.1287226160404762,1.4281792977297152,1.1842493914594554,0.21925849029919137,0.443298969072165,1.5252950741029478,0.491556091676719,1.4592424714881636
196,pfedme,0,cifar--alpha0.1,0.1,3,0.1,,0.05,,0.41748006084581474,0.2882882882882883,0.13760728985849033,1.6486168275250648,1.4341817103641137,0.18685248164674165,0.39361227162396223,0.4717058083881421,0.3081232492997199,0.1346066379719714,1.6171659270682313,1.2735776488597577,0.19903541698272287,0.3903140733637018,1.6817397744185174,0.4457177322074789,1.6373603372723404
197,pfedme,1,cifar--alpha0.1,0.1,3,0.1,,0.05,,0.41419029391740214,0.2631578947368421,0.1338609989047722,1.658823368484433,1.4151101160049435,0.17950956396003054,0.4009801524359856,0.46205482793642727,0.3025210084033613,0.14272607876509083,1.6309918104875618,1.2539266622983491,0.2039442755957014,0.38827619275953007,1.6934575026654362,0.4348612786489746,1.648826397443134
198,pfedme,0,cifar--alpha0.1,0.1,3,0.01,,0.5,,0.3786956791205687,0.13846153846153847,0.1869561380827796,1.7350574734476396,1.4521304255440122,0.221574901428839,0.34653511927766684,0.41237798961454136,0.15384615384615383,0.2123111958943865,1.7281273693558554,1.414096786425664,0.24752141474381015,0.35087508990649724,1.767445517812407,0.3612786489746682,1.765188807241879
199,pfedme,1,cifar--alpha0.1,0.1,3,0.01,,0.5,,0.3793440385568941,0.15517241379310345,0.1834755639627176,1.737255181260938,1.4564342263718726,0.2161763916941569,0.34767158422999717,0.4089208634707171,0.14084507042253522,0.2108446932304577,1.7307907263026774,1.390662202468285,0.2435024762350282,0.3507552145768401,1.7713912270304053,0.3667068757539203,1.7698315913340723
200,pfedme,0,cifar--alpha0.1,0.1,3,0.01,,0.2,,0.29368188669368633,0.0582010582010582,0.20015529026435927,1.9928844426994272,1.758983135223389,0.18553309916408053,0.26315572696962414,0.3190488015635424,0.07042253521126761,0.23802639755952568,1.9981447334887696,1.6637678117637176,0.2092153056382531,0.2608487173339727,2.0175304972876806,0.2744270205066345,2.039712744972818
201,pfedme,1,cifar--alpha0.1,0.1,3,0.01,,0.2,,0.3498051469574893,0.13333333333333333,0.18281882145893005,1.89086688724687,1.6492304801940918,0.20027790723400948,0.3170643998073145,0.3680893508631954,0.15492957746478872,0.2121785910444021,1.8936636351971463,1.6532695594460074,0.2149587047678428,0.32162550947015106,1.917748438728939,0.3220747889022919,1.9375791830090476
