,method,finetune,dataset,n_epochs,lr,regular_weight,K,beta,Results/test_acc,Results/test_acc_bottom_decile,Results/test_acc_std,Results/test_f1,Results/test_f1_bottom_decile,Results/test_f1_std,Results/test_loss,Results/test_loss_bottom_decile,Results/test_loss_std,Results/val_acc,Results_unseen/test_acc,Results_unseen/test_acc_bottom_decile,Results_unseen/test_acc_std,Results_unseen/test_f1,Results_unseen/test_f1_bottom_decile,Results_unseen/test_f1_std,Results_unseen/test_loss,Results_unseen/test_loss_bottom_decile,Results_unseen/test_loss_std,Results_weighted/test_acc,Results_weighted/test_f1,Results_weighted/test_loss,Results_weighted_unseen/test_acc,Results_weighted_unseen/test_f1,Results_weighted_unseen/test_loss,sys_avg/total_flops,sys_avg/local_convergence_round,sys_avg/total_model_size,sys_avg/total_upload_bytes,sys_avg/local_convergence_time_minutes,sys_avg/global_convergence_time_minutes,sys_avg/global_convergence_round,sys_avg/total_download_bytes,sys_avg/fl_end_time_minutes
31,pfedme,1,pubmed2,1,0.5,0.05,3.0,,0.841749381850908,0.8081683168316832,0.04069202791555071,0.6155086787827267,0.6034436752239503,0.008858866866214888,0.4855267306168874,0.45016273856163025,0.02670643771670735,0.84062256169693,0.784263412109712,0.7540106951871658,0.030252716922546163,0.6374706740223761,0.5959110128084735,0.04155966121390259,0.5737730860710144,0.468998670578003,0.10477441549301147,0.8441971383147854,0.6156887091300106,0.485935059244284,0.7907627711686495,0.6285421813753026,0.5512638169622989,26.13M,2.5,33.45K,3.18M,0.04268619166666667,1.9063752305555557,285,3.17M,1.9064552916666664
32,pfedme,1,pubmed2,1,0.005,0.8,3.0,,0.395336017276788,0.1621287128712871,0.25200862503364463,0.122286895019934,0.08647027047027048,0.03779227045310592,1.5789006153742473,1.3480595350265503,0.17174969089986825,0.3944369294477057,0.1987933003113269,0.11059907834101385,0.08819422197031306,0.08681778934209378,0.05175202156334231,0.035065767778751464,1.7379732728004456,1.6472009420394895,0.0907723307609558,0.410174880763116,0.12449835199554513,1.56923188925358,0.17984604618614417,0.07928441585848517,1.757474396343912,45.73M,2.5,33.45K,5.56M,0.04382587777777778,0.0,0,5.56M,3.0920808500000003
33,pfedme,1,pubmed2,1,0.005,0.5,3.0,,0.2946897939907272,0.10891089108910892,0.21077958386200765,0.1023516796554486,0.06838413954693023,0.03844753577942501,1.611300786336263,1.3645203113555908,0.1839797197686864,0.30272339983710544,0.14638318670576736,0.08064516129032258,0.06573802541544478,0.07459194044438312,0.044515103338632754,0.030076837105750365,1.768677830696106,1.6729234457015991,0.09575438499450684,0.30723370429252783,0.10463872091564068,1.600970767165974,0.13226032190342898,0.06813036662250394,1.789249276597655,43.05M,2.5,33.45K,5.23M,0.04414626666666666,2.9222934888888887,470,5.23M,2.922359069444445
34,pfedme,1,pubmed2,1,0.005,0.1,3.0,,0.22636684419212855,0.06311881188118812,0.1950487433533493,0.08358917625740515,0.04833267535202,0.04192466656201909,1.6635907491048176,1.382330060005188,0.21366469103621905,0.2224254693833075,0.07415884242259954,0.044930875576036866,0.029227966846562675,0.046830778827303514,0.03145161290322581,0.015379165924077703,1.8130250573158264,1.710239052772522,0.10278600454330444,0.23807631160572337,0.0861042845231828,1.651879828902989,0.06787963610916725,0.0435267872676871,1.8351071450658576,8.29M,2.5,33.45K,1.01M,0.04306501666666666,0.5924325944444444,90,1.0M,0.5925188138888889
35,pfedme,1,pubmed2,1,0.005,0.05,3.0,,0.225170169609628,0.06188118811881188,0.19511754874743065,0.08309380013358786,0.047505605381165925,0.04214848239122578,1.6648081143697102,1.3827987909317017,0.21431455987654735,0.22080295266430952,0.07148504563115568,0.044930875576036866,0.02655417005511882,0.04551590172279828,0.03151515151515151,0.014000750207646767,1.814036846160889,1.7110557556152344,0.1029810905456543,0.2368839427662957,0.08562078149998917,1.6530672105677746,0.06578026592022393,0.04250804286083358,1.8361608453194025,8.29M,2.5,33.45K,1.01M,0.04484881388888889,0.6119145916666667,90,1.0M,0.6120014833333333
36,pfedme,1,pubmed2,1,0.05,0.5,3.0,,0.8238325076883207,0.7821782178217822,0.0540125007646587,0.6051471443377411,0.5816971459848307,0.01679867839215475,0.6964953939119974,0.658654510974884,0.04070732012463214,0.8245798964692073,0.6480671447464617,0.6152073732718893,0.03285977147457225,0.5459707355075136,0.48533402205133697,0.06063671345617663,0.8434892296791077,0.815940797328949,0.02754843235015869,0.8271065182829889,0.6055947161350657,0.6958972642550597,0.6410076976906928,0.5329438138622749,0.8494076122763776,45.73M,2.5,33.45K,5.56M,0.045164866666666664,0.0,0,5.56M,3.077741080555556
37,pfedme,1,pubmed2,1,0.05,0.8,3.0,,0.8299034727545465,0.7920792079207921,0.0519793163546966,0.6067089755063075,0.5856679569729318,0.0153643693134584,0.5953704913457235,0.5645607113838196,0.03272614323336836,0.8316740668728436,0.7020739380796307,0.6947004608294931,0.007373477250137595,0.5828752732115596,0.5212847776650097,0.06159049554654994,0.7274155616760254,0.7164041996002197,0.011011362075805664,0.8330683624801272,0.6074239006701284,0.5949114090592759,0.7004898530440867,0.5696434452669894,0.7250499296555409,45.73M,2.5,33.45K,5.56M,0.04214040277777778,0.0,0,5.56M,3.05864925
38,pfedme,1,pubmed2,1,0.05,0.1,3.0,,0.6697657940094728,0.4876237623762376,0.13466399764231887,0.4363424367806601,0.3910018042619747,0.039066052394721495,1.1676351229349773,1.1059224605560305,0.05673848336962899,0.6606306730288604,0.44795132129097975,0.3433179723502304,0.10463334894074933,0.3015775132076301,0.22514483771500124,0.07643267549262887,1.3110835552215576,1.2388237714767456,0.07225978374481201,0.6752782193958664,0.4359326817650068,1.1651680016081738,0.42547235829251223,0.2851570573810121,1.326607525557217,45.73M,2.5,33.45K,5.56M,0.043563505555555555,0.0,0,5.56M,3.1341586305555555
39,pfedme,1,pubmed2,1,0.05,0.05,3.0,,0.6357636683521478,0.4121287128712871,0.1770946499281243,0.35471505815467297,0.324873469356192,0.03210544153505005,1.3237868944803874,1.1756519079208374,0.1115054656312236,0.6371274664805502,0.37470633414656185,0.25921658986175117,0.11548974428481068,0.2013370581215659,0.11856253698056528,0.08277452114100062,1.4893905520439148,1.4123104810714722,0.07708007097244263,0.6442766295707473,0.35329860335916163,1.3176034234570777,0.34989503149055284,0.18355414840128095,1.5059500914340758,45.73M,2.5,33.45K,5.56M,0.043705544444444445,0.0,0,5.56M,3.108883875
40,pfedme,1,pubmed2,3,0.1,0.8,1.0,,0.8336363544234825,0.8106435643564357,0.02425606617876594,0.6108359812488798,0.6011948693492714,0.009957623434732426,0.4867866039276123,0.4354546368122101,0.0427547397082328,0.8434615573878647,0.7683838931467015,0.732620320855615,0.03576357229108651,0.6302676886478851,0.5926915550612472,0.03757613358663792,0.640231192111969,0.5245715975761414,0.11565959453582764,0.8350556438791733,0.6104590816892801,0.48692891785848313,0.7760671798460462,0.6221949993469068,0.615383399583978,37.1M,2.5,33.45K,4.51M,0.03863823055555555,2.7929806444444445,405,4.51M,2.7930572777777773
41,pfedme,1,pubmed2,3,0.1,0.5,1.0,,0.8369342145510479,0.8067754077791719,0.04080506004559103,0.61133119908971,0.5962703962703962,0.011443424866187664,0.5061991810798645,0.46545541286468506,0.03748728538257073,0.8333874905019032,0.7504723296943411,0.7290552584670231,0.021417071227317952,0.611300464370159,0.5622502272576647,0.04905023711249418,0.642246663570404,0.5590435266494751,0.08320313692092896,0.8394276629570747,0.6114953518473402,0.506008734858472,0.7550734779566131,0.6007627297350744,0.6243716719435844,38.47M,2.5,33.45K,4.68M,0.04421238888888889,2.9337746055555556,420,4.67M,2.9338282805555553
42,pfedme,1,pubmed2,3,0.1,0.1,1.0,,0.7981000044177614,0.7623762376237624,0.040037813029955294,0.587765723243011,0.5722063571184388,0.013820309119624912,0.7679300904273987,0.7270784378051758,0.033973788616794114,0.8044553147580981,0.6287426994258114,0.5783410138248848,0.050401685600926616,0.5360675262558094,0.4721166257311235,0.06395090052468583,0.9035564064979552,0.8643913269042969,0.03916507959365845,0.800476947535771,0.5877328819249312,0.7680482754457167,0.6179146256123164,0.5223285994111078,0.9119704578872158,45.73M,2.5,33.45K,5.56M,0.03997807777777778,0.0,0,5.56M,3.3632631777777777
43,pfedme,1,pubmed2,3,0.1,0.05,1.0,,0.7336628170142095,0.6212871287128713,0.08431182264923776,0.538328287742338,0.5057525494511851,0.023171311638489348,0.9765949050585429,0.9426673054695128,0.03794698560406615,0.7481796172748032,0.5165335929093045,0.4216589861751152,0.09487460673418928,0.4212373640385941,0.33023948305130313,0.09099788098729096,1.1181167960166931,1.0490591526031494,0.0690576434135437,0.7372813990461049,0.5390633809053362,0.9759635642668402,0.49615115465360393,0.4016877842883503,1.132952832775236,45.73M,2.5,33.45K,5.56M,0.03769841388888889,0.0,0,5.56M,3.1752770444444445
44,pfedme,1,pubmed2,3,0.01,0.8,1.0,,0.6037008218758926,0.37004950495049505,0.19454116601740493,0.25461025570140655,0.21325566783011468,0.038400122239483823,1.412794868151347,1.2401081323623655,0.12834587645656956,0.5990491427987245,0.34054560240518494,0.2211981566820277,0.1193474457231573,0.1714210740977493,0.07985028676378259,0.0915707873339667,1.576794445514679,1.4999240636825562,0.0768703818321228,0.6136724960254372,0.2567475184629424,1.4055595708291369,0.31490552834149754,0.15174841369779982,1.5933089362231896,45.73M,2.5,33.45K,5.56M,0.036882813888888887,0.0,0,5.56M,3.082721522222222
45,pfedme,1,pubmed2,3,0.01,0.5,1.0,,0.5269127601126338,0.27722772277227725,0.2220491892525122,0.17901398998254017,0.1483315300645963,0.033145592431517726,1.487010478973389,1.2905054092407229,0.14611093829496064,0.5329949384823068,0.2877771343141362,0.17626728110599077,0.11150985320814544,0.11886892845045358,0.06747199824145958,0.051396930208994,1.650195062160492,1.5677471160888672,0.08244794607162476,0.5389507154213037,0.18103256685540575,1.4787783174048543,0.2638208537438768,0.10782704071486145,1.6679078119463484,45.73M,2.5,33.45K,5.56M,0.04272907222222222,0.0,0,5.56M,3.075768086111111
46,pfedme,1,pubmed2,3,0.01,0.05,1.0,,0.2322216757710324,0.06311881188118812,0.19752661780277983,0.08489995400810958,0.047654949906605536,0.04225178175642316,1.6599218050638835,1.378007411956787,0.2141141743218156,0.23151666214837677,0.08034328100741764,0.04838709677419355,0.031956184233224084,0.0499698409799569,0.03307086614173228,0.01689897483822462,1.8112590909004211,1.7077422142028809,0.10351687669754028,0.24403815580286167,0.0874143797424229,1.648182975705743,0.0734779566130161,0.0463393404373852,1.8334981959712011,8.29M,2.5,33.45K,1.01M,0.04763213888888889,0.7209348499999999,90,1.0M,0.7209937666666666
47,pfedme,1,pubmed2,3,0.01,0.1,1.0,,0.2386171308432059,0.07054455445544554,0.20259318524819225,0.08650920801241523,0.05111548101021786,0.0426028786002704,1.6478052934010825,1.3747000694274902,0.2051285142166365,0.23852406160027564,0.0948099181021382,0.05414746543778802,0.040662452664350195,0.055627017798360726,0.03514018691588785,0.020486830882472874,1.801976203918457,1.6971992254257202,0.10477697849273682,0.2507949125596184,0.08906953746319266,1.6363982797048051,0.086074177746676,0.05122571823158734,1.8244860236506264,15.15M,2.5,33.45K,1.84M,0.04923054444444445,1.2449801916666667,165,1.84M,1.2450598138888889
48,pfedme,1,pubmed2,3,0.5,0.5,1.0,,0.8406302891175509,0.8131188118811881,0.0229827436447137,0.6201257684377074,0.6110952720361131,0.008057935279244631,0.44886064529418945,0.3985943496227264,0.057602873211584735,0.8401286521893477,0.7939040718926866,0.7629233511586453,0.0309807207340414,0.6550881111012523,0.6040556993839279,0.05103241171732448,0.5817897021770477,0.4892840385437012,0.09250566363334656,0.8418124006359301,0.6197626541510095,0.44783656609456374,0.8005598320503848,0.6441245348960608,0.5619161971137605,11.03M,2.5,33.45K,1.34M,0.04717159166666667,0.8869706027777777,120,1.34M,0.8870625694444444
49,pfedme,1,pubmed2,3,0.5,0.8,1.0,,0.8553838331687844,0.8217821782178217,0.03355718050401269,0.6323778362977902,0.6217747188300408,0.008178469656328747,0.40918517112731934,0.33878836035728455,0.06808917870961967,0.8523062039664545,0.8031863771901723,0.786096256684492,0.017090120505680262,0.6808167014463873,0.6216714055716518,0.05914529587473544,0.5938693583011627,0.539021909236908,0.05484744906425476,0.8573131955484896,0.6324774178329058,0.40639813924252705,0.8068579426172149,0.6681101893165455,0.5820861764518092,11.03M,2.5,33.45K,1.34M,0.04490153055555555,0.8643321444444445,120,1.34M,0.8644107638888888
50,pfedme,1,pubmed2,3,0.5,0.1,1.0,,0.83239257777268,0.8081683168316832,0.03087152818004815,0.6084288837337923,0.598709711914289,0.012885294546756508,0.49539369344711304,0.4520902037620544,0.037740418508756174,0.8416504766062037,0.7650365131389799,0.7397504456327986,0.025286067506181346,0.6268638484721517,0.5852667418483416,0.04159710662381011,0.5965524911880493,0.520254373550415,0.07629811763763428,0.8342607313195548,0.6080681167944727,0.49536322559480256,0.7704688593421973,0.6179273112198707,0.5801609431721265,13.32M,2.5,33.45K,1.62M,0.04598361111111111,1.1393089083333334,145,1.62M,1.1393662444444446
51,pfedme,1,pubmed2,3,0.5,0.05,1.0,,0.82395103871734,0.7908415841584159,0.033863969963439315,0.6023223965783091,0.5981420033757224,0.005761588510111653,0.5390465160210928,0.4940313398838043,0.035207690981113135,0.8287248853605216,0.7666557825476232,0.732620320855615,0.03403546169200816,0.6252735709314261,0.5865735528837254,0.03870001804770079,0.5975705683231354,0.514686644077301,0.08288392424583435,0.8259141494435612,0.6021686025366126,0.5394103261619948,0.7739678096571029,0.6169594312948662,0.5797641549267245,21.1M,2.5,33.45K,2.57M,0.04332262777777778,1.5387323027777775,230,2.56M,1.5387958944444444
52,pfedme,1,pubmed2,3,0.005,0.8,1.0,,0.395336017276788,0.1621287128712871,0.25200862503364463,0.122286895019934,0.08647027047027048,0.03779227045310592,1.578900933265686,1.3480595350265503,0.17175002563839709,0.3944369294477057,0.1987933003113269,0.11059907834101385,0.08819422197031306,0.08681778934209378,0.05175202156334231,0.035065767778751464,1.7379732728004456,1.6472009420394895,0.0907723307609558,0.410174880763116,0.12449835199554513,1.5692321955210076,0.17984604618614417,0.07928441585848517,1.757474396343912,45.73M,2.5,33.45K,5.56M,0.04770348888888889,0.0,0,5.56M,3.373563375
53,pfedme,1,pubmed2,3,0.005,0.5,1.0,,0.2946897939907272,0.10891089108910892,0.21077958386200765,0.1023516796554486,0.06838413954693023,0.03844753577942501,1.6113006273905437,1.3645203113555908,0.18397958232759615,0.30272339983710544,0.14638318670576736,0.08064516129032258,0.06573802541544478,0.07459194044438312,0.044515103338632754,0.030076837105750365,1.7686779499053955,1.6729236841201782,0.09575426578521729,0.30723370429252783,0.10463872091564068,1.6009706145534457,0.13226032190342898,0.06813036662250394,1.7892493701965513,43.05M,2.5,33.45K,5.23M,0.03931220833333333,3.2179466305555553,470,5.23M,3.2180049194444447
54,pfedme,1,pubmed2,3,0.005,0.1,1.0,,0.22636684419212855,0.06311881188118812,0.1950487433533493,0.08358917625740515,0.04833267535202,0.04192466656201909,1.6635907491048176,1.382330060005188,0.21366469103621905,0.2224254693833075,0.07415884242259954,0.044930875576036866,0.029227966846562675,0.046830778827303514,0.03145161290322581,0.015379165924077703,1.8130250573158264,1.710239052772522,0.10278600454330444,0.23807631160572337,0.0861042845231828,1.651879828902989,0.06787963610916725,0.0435267872676871,1.8351071450658576,8.29M,2.5,33.45K,1.01M,0.04837187777777777,0.7321368472222222,90,1.0M,0.7321910694444446
55,pfedme,1,pubmed2,3,0.05,0.8,1.0,,0.8299501157283937,0.7933168316831684,0.051164095173697674,0.6067467742570559,0.5856679569729318,0.015126533270324696,0.5953029195467631,0.5645270347595215,0.03313662138209766,0.8324232071502023,0.7029652036767786,0.6947004608294931,0.008264742847285511,0.5835352161647438,0.5212847776650097,0.062250438499734106,0.727703332901001,0.716766893863678,0.010936439037322998,0.8330683624801272,0.6073997252662426,0.5948145022831964,0.7011896431070679,0.5701616090132964,0.7253537970126468,45.73M,2.5,33.45K,5.56M,0.047997925,0.0,0,5.56M,3.606838025
56,pfedme,1,pubmed2,3,0.005,0.05,1.0,,0.225170169609628,0.06188118811881188,0.19511754874743065,0.08309380013358786,0.047505605381165925,0.04214848239122578,1.6648082335789998,1.3827987909317017,0.21431469180285165,0.22080295266430952,0.07148504563115568,0.044930875576036866,0.02655417005511882,0.04551590172279828,0.03151515151515151,0.014000750207646767,1.8140369057655337,1.711055874824524,0.10298103094100952,0.2368839427662957,0.08562078149998917,1.65306732541806,0.06578026592022393,0.04250804286083358,1.8361608921188504,8.29M,2.5,33.45K,1.01M,0.04743389166666667,0.7206113638888888,90,1.0M,0.7206754361111112
57,pfedme,1,pubmed2,3,0.05,0.5,1.0,,0.8234666094080426,0.7821782178217822,0.053495780806756134,0.6047940747615668,0.5816971459848307,0.016628084157590817,0.696743110815684,0.6588532328605652,0.04073446319632364,0.8245798964692073,0.6480671447464617,0.6152073732718893,0.03285977147457225,0.5459707355075136,0.48533402205133697,0.06063671345617663,0.8434422612190247,0.8159887790679932,0.027453482151031498,0.8267090620031796,0.6052111950095947,0.6961459078735691,0.6410076976906928,0.5329438138622749,0.8493402451381056,45.73M,2.5,33.45K,5.56M,0.04745418055555556,0.0,0,5.56M,3.4658036083333332
58,pfedme,1,pubmed2,3,0.05,0.1,1.0,,0.6697657940094728,0.4876237623762376,0.13466399764231887,0.4363424367806601,0.3910018042619747,0.039066052394721495,1.1676158905029297,1.1058694124221802,0.0567534242261285,0.6606306730288604,0.44795132129097975,0.3433179723502304,0.10463334894074933,0.3015775132076301,0.22514483771500124,0.07643267549262887,1.3110722303390503,1.2388317584991455,0.07224047183990479,0.6752782193958664,0.4359326817650068,1.1651472819818032,0.42547235829251223,0.2851570573810121,1.32659205179101,45.73M,2.5,33.45K,5.56M,0.05384113888888889,0.0,0,5.56M,3.904626075
59,pfedme,1,pubmed2,3,0.05,0.05,1.0,,0.6357636683521478,0.4121287128712871,0.1770946499281243,0.35471505815467297,0.324873469356192,0.03210544153505005,1.32379682858785,1.175679326057434,0.11150443532083763,0.6371274664805502,0.37470633414656185,0.25921658986175117,0.11548974428481068,0.2013370581215659,0.11856253698056528,0.08277452114100062,1.489387571811676,1.412293553352356,0.07709401845932007,0.6442766295707473,0.35329860335916163,1.31761427676166,0.34989503149055284,0.18355414840128095,1.505950107617842,45.73M,2.5,33.45K,5.56M,0.04920994444444445,0.0,0,5.56M,3.557671588888889
60,pfedme,1,pubmed2,1,0.01,0.1,1.0,,0.07441974972343082,0.01485148514851485,0.08321223060011887,0.037001505361485464,0.012539151385356714,0.02471331956566437,1.713363528251648,1.5579062700271606,0.11738014578984564,0.07345512213842394,0.009695080378192332,0.0069124423963133645,0.0027826379818789685,0.01026267639170865,0.01003584229390681,0.0002268340978018391,1.8197826147079468,1.7505710124969482,0.06921160221099854,0.0794912559618442,0.038494153092688506,1.7068800149168613,0.009097270818754374,0.01031140841971786,1.834651727289316,1.59M,2.5,33.45K,350.8K,0.048036002777777774,0.24048796944444448,30,346.17K,0.2405482194444445
61,pfedme,1,pubmed2,1,0.1,0.05,1.0,,0.612170829901091,0.3811881188118812,0.1922285732476112,0.2588103151501066,0.22097675798380023,0.035787638515249645,1.4053762753804524,1.2362569570541382,0.1253629023364004,0.6050911580901391,0.34730607785636247,0.2258064516129032,0.12149962624345928,0.17708175146994992,0.081243575413979,0.09583817605597092,1.5692918300628662,1.4922747611999512,0.07701706886291504,0.6220190779014309,0.2608211612830603,1.3982846075476447,0.3212036389083275,0.15649230426968186,1.5858378343602175,26.13M,2.5,33.45K,5.56M,0.047311697222222227,0.0,0,5.56M,2.4817464027777776
62,pfedme,1,pubmed2,1,0.1,0.1,1.0,,0.650656561774993,0.4591584158415842,0.15365329646312326,0.37728531876853366,0.3516355155488389,0.023210241274654285,1.253388444582621,1.1370960474014282,0.08866162483780611,0.6526066493365258,0.4015305535704018,0.29147465437788017,0.1100558991925216,0.25336211374032275,0.1815080926290208,0.07185402111130192,1.416645050048828,1.3437038660049438,0.07294118404388428,0.6581875993640699,0.37610164537022867,1.2485509557924892,0.37788663400979705,0.23792531564293315,1.4323154093920558,26.13M,2.5,33.45K,5.56M,0.043679780555555554,0.0,0,5.56M,2.456594505555555
63,pfedme,1,pubmed2,1,0.1,0.5,1.0,,0.7986473603493874,0.7339108910891089,0.06593289420986427,0.5840258120345988,0.5676996340108149,0.012446253642236884,0.8190561334292094,0.7631824612617493,0.05279187439411048,0.8042949978642179,0.5962669525288121,0.5276497695852534,0.06861718294355867,0.5187589607905528,0.44736153790265015,0.07139742288790271,0.9692760705947876,0.9122247695922852,0.05705130100250244,0.8024642289348172,0.5846645945646974,0.8186884904798529,0.5815255423372988,0.5034202562233128,0.981532718185948,26.13M,2.5,33.45K,5.56M,0.04908233888888889,0.0,0,5.56M,3.0222627777777777
64,pfedme,1,pubmed2,1,0.01,0.8,1.0,,0.07488462774537517,0.01608910891089109,0.08210740435441388,0.03777693784324211,0.013313816249291188,0.02407516385852899,1.70986008644104,1.5547642707824707,0.11698779905577963,0.07382590448918404,0.008803814781044382,0.0069124423963133645,0.001891372384731018,0.009543027598826862,0.008633093525179856,0.0009099340736470064,1.8167319297790527,1.7485743761062622,0.06815755367279053,0.07988871224165342,0.039224192065888376,1.703389817229894,0.008397480755773267,0.009738513785397631,1.83137459526369,1.59M,2.5,33.45K,350.8K,0.047371702777777774,0.21907484444444444,30,346.17K,0.21914452222222225
65,pfedme,1,pubmed2,1,0.01,0.05,1.0,,0.07441974972343082,0.01485148514851485,0.08321223060011887,0.037001505361485464,0.012539151385356714,0.02471331956566437,1.7136189142862956,1.5580954551696775,0.11743644439206648,0.07308433978766382,0.009695080378192332,0.0069124423963133645,0.0027826379818789685,0.01026267639170865,0.01003584229390681,0.0002268340978018391,1.8200076818466189,1.7507065534591677,0.06930112838745117,0.0794912559618442,0.038494153092688506,1.7071327363364457,0.009097270818754374,0.01031140841971786,1.834896027833286,1.59M,2.5,33.45K,350.8K,0.04882048055555555,0.224401025,30,346.17K,0.2244859888888889
66,pfedme,1,pubmed2,1,0.1,0.8,1.0,,0.8198599633730806,0.7821782178217822,0.04755140784251358,0.5996473545193416,0.5825751615016902,0.014367954721956688,0.6949111620585123,0.641508162021637,0.04433794389678933,0.8230498001357033,0.6480127241512441,0.618663594470046,0.029349129681198016,0.5462804754817951,0.4837862161329391,0.062494259348856,0.8271687626838684,0.8064959049224854,0.020672857761383057,0.8227344992050875,0.5996807877935602,0.6950727248940445,0.6417074877536739,0.5328544869442873,0.8316100274373636,26.13M,2.5,33.45K,5.56M,0.04541387222222223,0.0,0,5.56M,2.962192116666667
67,pfedme,1,pubmed2,1,0.01,0.5,1.0,,0.07483229097755624,0.01608910891089109,0.0829184356393224,0.03776304037716413,0.012539151385356714,0.024446103518722635,1.7113174597422285,1.556057691574097,0.11716311279132548,0.07382590448918404,0.008803814781044382,0.0069124423963133645,0.001891372384731018,0.009543027598826862,0.008633093525179856,0.0009099340736470064,1.8180224299430847,1.7494350671768188,0.06858736276626587,0.07988871224165342,0.039227841835933766,1.7048411438499231,0.008397480755773267,0.009738513785397631,1.832757433700428,1.59M,2.5,33.45K,350.8K,0.04410441388888889,0.22448236944444444,30,346.17K,0.2245712277777778
68,pfedme,1,pubmed2,1,0.5,0.05,1.0,,0.8214468631282749,0.7896039603960396,0.040945917670706086,0.5980082377523588,0.5868039171310137,0.009728577304562096,0.5932436386744181,0.5525162816047668,0.03196553821305777,0.8287816376830656,0.7020195174844132,0.6981566820276498,0.0038628354567633583,0.580970881483038,0.5234630792481102,0.05750780223492779,0.733124166727066,0.7066848874092102,0.026439279317855835,0.8239268680445151,0.5980034841516921,0.5935598169534877,0.7011896431070679,0.5686161611988372,0.7274440696307877,26.13M,2.5,33.45K,5.56M,0.04481695277777778,0.0,0,5.56M,2.966858072222222
69,pfedme,1,pubmed2,1,0.5,0.1,1.0,,0.8262692759386355,0.7982673267326733,0.033763751383013,0.5999294504587114,0.5869200488349257,0.01275902785893484,0.542621523141861,0.4917164742946625,0.0371284705183329,0.8347392208314738,0.7344952643814124,0.7201426024955436,0.014352661885868756,0.6038214007466238,0.5540535366015541,0.04976786414506973,0.6756712794303894,0.6047059297561646,0.07096534967422485,0.8282988871224165,0.5994157752233044,0.5434296537066302,0.7375787263820853,0.5931294943137781,0.6604253995493627,18.84M,2.5,33.45K,4.01M,0.045493675,1.9967394166666663,360,4.01M,1.9968018166666663
70,pfedme,1,pubmed2,1,0.5,0.8,1.0,,0.8315875056462367,0.8131188118811881,0.013089368754589955,0.6154748908983786,0.593035604284973,0.016693678814436466,0.474000742038091,0.41539517045021057,0.05190955668832954,0.8390186439457984,0.776264611416414,0.7753456221198156,0.0009189892965984492,0.6457845359759715,0.5622887791922261,0.08349575678374543,0.6892739534378052,0.6792038679122925,0.010070085525512695,0.8318759936406995,0.6145350000985693,0.47388914479786715,0.7760671798460462,0.6278466792001773,0.6914373657935311,8.64M,2.5,33.45K,1.84M,0.04711240277777778,0.9111220722222222,165,1.84M,0.9111908388888889
71,pfedme,1,pubmed2,1,0.5,0.5,1.0,,0.8416471782207081,0.8193069306930693,0.02328268248955106,0.6164563422192494,0.5994803369376425,0.015187810276138443,0.4589317242304484,0.4133183658123016,0.03225377002882087,0.8425204134303286,0.7899806550186057,0.7700534759358288,0.0199271790827768,0.6530533527292541,0.5978699524798815,0.05518340024937263,0.6039096713066101,0.5529899597167969,0.05091971158981323,0.8430047694753577,0.6157740918113578,0.4600583762048917,0.7942617214835549,0.641197996622496,0.5929703070952227,7.86M,2.5,33.45K,1.68M,0.04731702222222222,0.8715755416666667,150,1.67M,0.8716512750000001
72,pfedme,1,pubmed2,1,0.005,0.8,1.0,,0.07441974972343082,0.01485148514851485,0.08321223060011887,0.03696608958021333,0.012539151385356714,0.024726817867601274,1.7124869028727214,1.5572220087051392,0.11718870476103008,0.07345512213842394,0.008803814781044382,0.0069124423963133645,0.001891372384731018,0.009561302007345172,0.008633093525179856,0.0009282084821653162,1.818920016288757,1.750270962715149,0.0686490535736084,0.0794912559618442,0.038460032324086096,1.706010706000184,0.008397480755773267,0.009760714186508748,1.833668273424585,1.59M,2.5,33.45K,350.8K,0.030891841666666663,0.1641404638888889,30,346.17K,0.16421638333333333
73,pfedme,1,pubmed2,1,0.005,0.5,1.0,,0.07441974972343082,0.01485148514851485,0.08321223060011887,0.037001505361485464,0.012539151385356714,0.02471331956566437,1.7130112648010254,1.5576660633087158,0.1172768694876243,0.07345512213842394,0.009695080378192332,0.0069124423963133645,0.0027826379818789685,0.01026267639170865,0.01003584229390681,0.0002268340978018391,1.8194128274917605,1.7504887580871582,0.06892406940460205,0.0794912559618442,0.038494153092688506,1.7065321397516042,0.009097270818754374,0.01031140841971786,1.8342201678047152,1.59M,2.5,33.45K,350.8K,0.030384113888888887,0.15989887222222224,30,346.17K,0.15995653611111113
74,pfedme,1,pubmed2,1,0.005,0.1,1.0,,0.07441974972343082,0.01485148514851485,0.08321223060011887,0.037001505361485464,0.012539151385356714,0.02471331956566437,1.7137175401051838,1.558242917060852,0.11740532036991236,0.07308433978766382,0.009695080378192332,0.0069124423963133645,0.0027826379818789685,0.01026267639170865,0.01003584229390681,0.0002268340978018391,1.8200621008872984,1.7507761716842651,0.06928592920303345,0.0794912559618442,0.038494153092688506,1.7072334866645036,0.009097270818754374,0.01031140841971786,1.834947181548832,1.59M,2.5,33.45K,350.8K,0.034586877777777775,0.177099225,30,346.17K,0.17715586944444447
